TemperatureC,DewPointC,Humidity,SeaLevelPressurehPa,VisibilityKm,WindSpeedKmh,WindDirDegrees,Office_Autumn
31.7,16.1,39.0,1010.3,16.1,9.3,110,115.69
32.2,16.1,38.0,1010.5,16.1,9.3,90,119.36
32.8,15.0,34.0,1010.7,16.1,14.8,110,135.86
33.3,15.0,33.0,1010.6,16.1,11.1,140,177.48
35.0,12.8,26.0,1010.2,16.1,7.4,120,200.19
37.2,13.3,24.0,1009.8,16.1,14.8,90,208.38
39.4,13.3,21.0,1008.9,16.1,14.8,130,211.4
40.0,12.2,19.0,1008.0,16.1,7.4,0,211.7
40.6,12.2,18.0,1007.0,16.1,11.1,290,210.94
41.1,12.2,18.0,1005.8,16.1,16.7,280,212.8
41.1,12.2,18.0,1004.8,16.1,22.2,320,215.56
41.7,8.9,14.0,1004.1,16.1,24.1,290,209.97
41.1,8.3,14.0,1004.1,16.1,20.4,280,189.76
40.6,7.8,14.0,1004.3,16.1,22.2,290,164.85
40.0,7.8,14.0,1004.4,16.1,20.4,300,167.12
39.4,7.8,15.0,1004.9,16.1,16.7,280,166.27
37.2,8.9,18.0,1006.0,16.1,7.4,190,133.77
35.0,13.9,28.0,1006.9,16.1,20.4,130,118.33
33.9,14.4,31.0,1007.0,16.1,13.0,130,109.6
33.9,14.4,31.0,1007.0,16.1,14.8,150,106.72
33.3,14.4,32.0,1007.2,16.1,27.8,120,96.3
32.2,15.0,35.0,1007.1,16.1,22.2,120,82.09
31.7,15.0,36.0,1007.2,16.1,18.5,110,131.74
31.7,14.4,35.0,1007.3,16.1,14.8,110,120.45
31.1,14.4,36.0,1007.6,16.1,13.0,140,116.86
31.1,15.0,37.0,1008.1,16.1,9.3,120,115.65
31.7,15.0,36.0,1008.3,16.1,14.8,120,129.37
33.9,14.4,31.0,1008.3,16.1,14.8,120,180.29
35.6,13.9,27.0,1008.4,16.1,11.1,180,202.51
37.2,13.3,24.0,1008.1,16.1,9.3,200,212.84
38.9,12.2,20.0,1007.5,16.1,5.6,0,216.04
40.0,12.2,19.0,1006.4,16.1,16.7,140,220.05
41.1,11.7,17.0,1005.1,16.1,0.0,0,216.36
41.1,10.6,16.0,1004.2,16.1,13.0,300,218.5
41.7,10.6,16.0,1003.2,16.1,14.8,310,219.94
41.1,10.0,15.0,1002.5,16.1,0.0,0,220.48
42.2,9.4,14.0,1002.4,16.1,24.1,270,192.99
121.0,36.4,56.0,3013.3,48.300000000000004,70.4,520,173.12
37.2,12.8,23.0,1003.6,16.1,13.0,130,169.21
37.2,12.8,23.0,1004.1,16.1,11.1,140,166.67
36.1,13.3,25.0,1005.0,16.1,0.0,0,142.91
36.7,7.2,16.0,1005.5,16.1,5.6,90,125.27
34.4,13.9,29.0,1006.0,16.1,13.0,130,117.02
33.3,14.4,32.0,1006.4,16.1,16.7,100,109.22
32.8,15.0,34.0,1006.1,16.1,13.0,90,100.25
32.2,15.0,35.0,1006.7,16.1,7.4,130,94.27
31.7,14.4,35.0,1007.2,16.1,9.3,150,119.21
31.7,13.3,32.0,1007.8,16.1,13.0,140,120.25
31.1,13.3,34.0,1008.4,16.1,11.1,110,118.71
31.7,13.3,32.0,1008.8,16.1,13.0,130,121.37
32.8,13.3,30.0,1009.4,16.1,18.5,140,135.67
33.9,13.3,29.0,1010.3,16.1,18.5,150,181.44
36.1,13.9,26.0,1010.2,16.1,31.5,190,207.01
36.7,14.4,26.0,1010.1,16.1,27.8,190,211.02
37.2,12.8,23.0,1009.7,16.1,7.4,0,217.09
37.8,11.7,21.0,1008.9,16.1,16.7,190,219.2
39.4,12.8,20.0,1007.9,16.1,13.0,220,218.72
39.4,12.8,20.0,1006.8,16.1,5.6,0,224.47
39.4,12.8,20.0,1005.9,16.1,16.7,230,218.16
40.6,12.8,19.0,1005.2,16.1,0.0,0,215.97
40.6,12.2,18.0,1004.6,16.1,16.7,340,193.35
40.0,12.2,19.0,1004.7,16.1,13.0,340,162.52
38.9,12.2,20.0,1005.5,16.1,9.3,310,162.96
37.8,13.9,24.0,1006.4,16.1,13.0,250,163.15
37.2,12.8,23.0,1006.9,16.1,18.5,260,135.69
36.7,12.2,23.0,1007.1,16.1,16.7,260,125.08
35.6,10.0,21.0,1007.6,16.1,11.1,250,121.98
35.0,10.0,22.0,1007.9,16.1,13.0,300,113.99
34.4,9.4,21.0,1008.1,16.1,7.4,10,104.99
33.3,13.3,30.0,1008.7,16.1,9.3,80,91.79
32.2,14.4,34.0,1009.0,16.1,9.3,120,140.64
31.7,15.0,36.0,1009.3,16.1,11.1,160,122.14
30.6,14.4,37.0,1009.8,16.1,14.8,120,118.43
31.7,12.8,31.0,1010.1,16.1,11.1,120,122.79
32.2,14.4,34.0,1010.5,16.1,7.4,120,138.31
33.9,13.3,29.0,1010.6,16.1,9.3,100,181.45
36.1,11.1,22.0,1010.5,16.1,5.6,0,201.25
37.2,8.3,17.0,1010.0,16.1,0.0,0,204.09
40.0,8.9,15.0,1009.4,16.1,14.8,190,205.06
40.0,8.9,15.0,1008.5,16.1,0.0,0,206.29
40.6,8.3,14.0,1007.4,16.1,5.6,0,214.16
41.7,8.3,13.0,1006.5,16.1,24.1,270,210.51
41.1,7.8,13.0,1005.7,16.1,9.3,280,213.98
41.1,8.9,14.0,1004.9,16.1,22.2,240,214.38
41.1,8.9,14.0,1004.5,16.1,13.0,260,193.34
40.6,8.3,14.0,1004.5,16.1,14.8,270,163.25
39.4,9.4,16.0,1005.1,16.1,13.0,250,167.43
38.3,11.1,19.0,1005.8,16.1,9.3,240,164.37
37.2,11.7,21.0,1006.4,16.1,7.4,220,145.4
35.6,15.0,29.0,1006.9,16.1,24.1,200,132.31
33.3,15.0,33.0,1007.7,16.1,22.2,180,126.02
31.7,16.1,39.0,1008.0,16.1,16.7,140,120.63
32.2,16.1,38.0,1007.8,16.1,13.0,90,113.1
31.7,16.1,39.0,1007.8,16.1,9.3,100,97.16
31.1,15.6,39.0,1008.2,16.1,5.6,120,116.44
31.1,15.6,39.0,1008.3,16.1,0.0,0,118.2
31.1,16.1,40.0,1008.8,16.1,7.4,120,112.45
31.7,15.6,38.0,1009.4,16.1,0.0,0,116.79
32.8,15.0,34.0,1009.9,16.1,13.0,170,126.81
33.3,15.0,33.0,1010.2,16.1,20.4,150,176.81
32.2,16.7,39.0,1010.5,16.1,16.7,150,201.33
35.0,15.0,30.0,1010.5,16.1,27.8,150,205.49
36.7,14.4,26.0,1010.2,16.1,25.9,140,208.52
37.2,13.9,25.0,1009.4,16.1,22.2,140,206.1
38.3,14.4,24.0,1008.3,16.1,16.7,170,208.89
40.0,15.0,23.0,1007.1,16.1,14.8,170,206.91
38.3,15.0,25.0,1006.2,16.1,18.5,140,201.66
37.8,14.4,25.0,1005.5,16.1,22.2,150,195.54
38.3,13.9,23.0,1005.0,16.1,20.4,180,172.76
37.2,13.9,25.0,1005.0,16.1,13.0,190,152.34
36.1,14.4,27.0,1006.4,16.1,14.8,200,155.83
35.6,14.4,28.0,1007.7,16.1,18.5,270,155.89
64.1,37.0,89.0,2020.7,24.1,37.099999999999994,580,128.39
28.9,19.4,56.0,1009.3,16.1,9.3,0,116.32
60.0,37.8,103.0,2020.6999999999998,32.2,22.3,510,100.21
28.9,21.1,63.0,1008.9,16.1,11.1,120,95.14
28.9,18.9,55.0,1009.1,16.1,0.0,0,83.93
29.4,18.9,53.0,1009.4,16.1,5.6,90,69.13
28.3,19.4,58.0,1010.0,16.1,5.6,130,65.21
28.3,17.8,53.0,1010.6,16.1,9.3,130,63.74
27.8,17.2,52.0,1011.0,16.1,11.1,120,66.1
28.3,17.8,53.0,1011.6,16.1,11.1,120,123.9
28.9,17.8,51.0,1012.5,16.1,13.0,140,120.5
30.0,17.8,48.0,1012.7,16.1,11.1,140,119.53
31.7,17.8,43.0,1012.7,16.1,13.0,110,118.1
33.9,17.2,37.0,1012.6,16.1,14.8,160,89.3
34.4,16.1,33.0,1012.0,16.1,9.3,100,120.57
36.7,16.1,29.0,1010.9,16.1,11.1,0,120.76
36.7,15.6,28.0,1010.0,16.1,11.1,230,120.85
35.6,15.6,30.0,1009.2,16.1,7.4,160,119.01
35.6,15.6,30.0,1008.7,16.1,9.3,200,118.63
65.0,35.0,81.0,2020.5,32.2,57.4,500,116.85
32.8,18.3,42.0,1009.5,16.1,24.1,270,114.37
30.6,18.3,48.0,1012.0,16.1,33.3,290,111.15
29.4,18.3,51.0,1012.3,16.1,22.2,300,86.11
28.9,18.9,55.0,1013.6,16.1,22.2,270,71.76
48.4,45.2,181.0,2031.8,9.6,0.0,0,71.36
50.0,41.7,155.0,2031.5,24.1,22.2,40,67.95
25.6,20.0,71.0,1014.5,16.1,7.4,40,68.42
25.0,21.1,79.0,1014.1,16.1,7.4,210,68.17
25.0,20.6,76.0,1013.8,16.1,9.3,160,67.35
25.6,19.4,68.0,1014.2,16.1,5.6,120,66.52
25.6,19.4,68.0,1014.1,16.1,7.4,110,67.97
25.0,20.0,74.0,1014.6,16.1,7.4,120,68.18
25.6,20.0,71.0,1014.9,16.1,9.3,80,73.35
25.6,20.0,71.0,1015.3,16.1,11.1,80,98.73
27.2,20.6,67.0,1015.9,16.1,0.0,0,134.64
28.3,20.0,60.0,1015.9,16.1,5.6,90,121.01
30.0,20.0,55.0,1016.0,16.1,0.0,0,118.19
31.1,18.9,48.0,1015.9,16.1,0.0,0,118.43
32.8,18.3,42.0,1015.3,16.1,9.3,200,118.29
33.3,17.8,39.0,1014.6,16.1,9.3,240,120.06
33.9,17.2,37.0,1014.0,16.1,5.6,0,120.92
35.0,17.2,34.0,1013.2,16.1,9.3,0,122.96
35.0,16.1,32.0,1012.1,16.1,7.4,0,120.6
35.6,16.1,31.0,1011.7,16.1,9.3,240,121.87
35.0,16.7,33.0,1011.4,16.1,16.7,250,119.24
34.4,17.2,36.0,1011.5,16.1,16.7,260,115.62
33.9,17.2,37.0,1012.0,16.1,22.2,280,98.11
33.3,18.3,41.0,1012.6,16.1,22.2,260,91.18
32.8,17.8,41.0,1013.2,16.1,18.5,260,90.72
32.8,17.2,39.0,1013.3,16.1,22.2,270,85.82
32.2,16.7,39.0,1013.2,16.1,18.5,290,85.84
31.7,16.7,40.0,1012.8,16.1,16.7,290,86.46
31.1,16.7,42.0,1012.4,16.1,14.8,280,85.84
29.4,17.8,49.0,1012.4,16.1,0.0,0,84.94
30.6,17.2,44.0,1012.4,16.1,9.3,300,117.11
28.9,18.3,53.0,1012.8,16.1,5.6,230,118.71
29.4,17.8,49.0,1012.9,16.1,5.6,0,114.43
30.0,17.8,48.0,1013.2,16.1,5.6,150,118.47
31.1,17.8,45.0,1013.1,16.1,5.6,180,134.67
31.7,18.3,45.0,1013.3,16.1,11.1,230,180.27
32.2,18.3,43.0,1013.2,16.1,7.4,0,199.93
33.9,17.8,38.0,1012.9,16.1,9.3,160,208.25
34.4,16.7,35.0,1012.5,16.1,7.4,0,211.03
35.6,15.0,29.0,1011.8,16.1,5.6,250,211.54
37.2,14.4,25.0,1010.9,16.1,11.1,0,214.74
37.8,16.1,28.0,1009.8,16.1,11.1,240,216.19
37.8,15.6,27.0,1008.8,16.1,22.2,280,212.5
38.3,15.6,26.0,1008.1,16.1,20.4,270,212.61
37.8,15.0,26.0,1007.5,16.1,20.4,280,189.98
36.7,13.9,25.0,1007.5,16.1,14.8,240,165.42
36.1,13.3,25.0,1007.7,16.1,13.0,240,168.35
36.1,13.3,25.0,1007.9,16.1,11.1,250,169.9
34.4,14.4,30.0,1008.4,16.1,7.4,230,128.9
33.3,13.9,31.0,1008.3,16.1,9.3,240,114.05
33.3,13.9,31.0,1008.4,16.1,9.3,260,103.45
33.3,13.3,30.0,1008.2,16.1,11.1,260,96.51
32.2,14.4,34.0,1007.9,16.1,9.3,240,86.36
31.1,15.6,39.0,1007.8,16.1,9.3,240,76.85
30.0,16.1,43.0,1007.8,16.1,5.6,220,126.16
30.0,16.7,44.0,1008.0,16.1,7.4,240,119.44
31.1,16.7,42.0,1008.3,16.1,13.0,280,116.56
31.1,17.2,43.0,1008.5,16.1,7.4,320,119.14
32.2,16.1,38.0,1008.7,16.1,0.0,0,137.53
32.8,16.1,36.0,1008.8,16.1,7.4,300,182.9
35.0,16.1,32.0,1008.6,16.1,7.4,270,199.64
36.7,14.4,26.0,1008.5,16.1,9.3,180,206.95
37.8,13.9,24.0,1007.9,16.1,9.3,20,206.61
39.4,13.9,22.0,1007.5,16.1,14.8,230,212.3
39.4,13.3,21.0,1006.7,16.1,7.4,0,215.26
38.9,12.8,21.0,1005.6,16.1,0.0,0,214.55
40.6,13.3,20.0,1004.6,16.1,18.5,240,214.39
39.4,13.3,21.0,1003.7,16.1,14.8,270,210.97
40.6,11.1,17.0,1003.3,16.1,18.5,280,189.9
38.9,9.4,17.0,1003.4,16.1,13.0,280,163.67
38.3,11.1,19.0,1003.7,16.1,22.2,280,160.92
37.8,10.6,19.0,1004.4,16.1,16.7,290,161.49
36.1,12.2,23.0,1004.9,16.1,5.6,240,142.8
36.1,11.7,23.0,1005.3,16.1,9.3,240,132.15
35.0,11.1,23.0,1005.7,16.1,22.2,270,127.2
34.4,9.4,21.0,1005.7,16.1,20.4,280,118.35
33.3,8.9,22.0,1006.0,16.1,14.8,280,103.71
31.7,10.0,26.0,1006.2,16.1,0.0,0,96.37
31.1,9.4,26.0,1006.6,16.1,0.0,0,123.36
30.6,10.0,28.0,1007.0,16.1,5.6,60,121.5
30.0,10.6,30.0,1007.7,16.1,7.4,110,115.33
31.1,8.9,25.0,1008.3,16.1,7.4,90,121.51
32.2,8.3,23.0,1008.7,16.1,9.3,0,137.97
32.8,6.1,19.0,1008.8,16.1,5.6,60,182.73
35.0,5.0,15.0,1008.7,16.1,0.0,0,204.62
35.6,5.6,15.0,1008.5,16.1,0.0,0,207.81
36.7,5.6,15.0,1008.0,16.1,0.0,0,210.89
38.9,4.4,12.0,1007.4,16.1,0.0,0,209.09
39.4,5.6,13.0,1006.5,16.1,20.4,150,214.4
40.6,4.4,11.0,1005.7,16.1,9.3,350,217.29
40.6,5.0,11.0,1004.3,16.1,25.9,240,218.05
39.4,4.4,12.0,1004.2,16.1,13.0,330,212.33
40.0,5.6,12.0,1003.9,16.1,0.0,0,189.46
39.4,6.7,14.0,1004.0,16.1,11.1,0,163.43
38.9,7.8,15.0,1004.6,16.1,13.0,260,162.35
36.7,12.2,23.0,1005.7,16.1,18.5,250,157.28
36.7,7.2,16.0,1006.8,16.1,25.9,270,120.66
35.6,7.8,18.0,1007.2,16.1,25.9,280,105.15
34.4,7.2,18.0,1007.9,16.1,18.5,290,94.94
32.8,7.2,20.0,1008.3,16.1,0.0,0,85.17
32.2,6.7,20.0,1008.6,16.1,0.0,0,82.32
31.7,5.6,19.0,1009.0,16.1,9.3,340,81.35
31.1,3.3,17.0,1009.6,16.1,9.3,310,123.89
31.1,1.7,15.0,1010.1,16.1,5.6,290,119.16
29.4,4.4,20.0,1010.6,16.1,0.0,0,116.44
30.0,5.6,21.0,1011.3,16.1,0.0,0,115.94
32.8,3.3,15.0,1011.9,16.1,5.6,150,137.63
33.3,4.4,16.0,1012.4,16.1,7.4,110,186.31
33.9,4.4,16.0,1012.4,16.1,0.0,0,205.06
36.1,4.4,14.0,1012.2,16.1,9.3,120,210.02
36.7,8.3,18.0,1011.8,16.1,9.3,0,215.91
37.8,11.1,20.0,1011.1,16.1,16.7,140,216.12
37.8,10.0,18.0,1010.3,16.1,9.3,0,217.17
37.8,9.4,18.0,1009.4,16.1,7.4,60,213.57
39.4,8.9,16.0,1008.9,16.1,7.4,0,217.27
38.9,8.3,16.0,1008.2,16.1,0.0,0,214.01
39.4,7.8,15.0,1008.3,16.1,9.3,330,193.77
38.9,7.8,15.0,1008.9,16.1,0.0,0,171.75
38.3,8.3,16.0,1009.2,16.1,9.3,340,168.8
35.0,15.6,31.0,1010.2,16.1,18.5,180,164.62
33.9,16.1,34.0,1011.2,16.1,18.5,150,138.11
32.8,17.2,39.0,1011.4,16.1,13.0,170,126.74
31.1,17.8,45.0,1011.7,16.1,20.4,140,125.14
30.6,17.8,46.0,1011.5,16.1,14.8,140,118.5
30.6,17.8,46.0,1011.6,16.1,11.1,110,108.96
30.6,17.8,46.0,1012.0,16.1,11.1,120,101.14
31.1,17.8,45.0,1012.2,16.1,9.3,140,122.85
30.6,17.8,46.0,1012.5,16.1,9.3,160,120.33
30.6,17.8,46.0,1013.2,16.1,7.4,270,116.49
30.6,17.2,44.0,1013.6,16.1,9.3,260,117.58
30.6,18.3,48.0,1014.3,16.1,11.1,270,127.43
31.1,18.3,46.0,1014.7,16.1,5.6,300,179.67
31.7,18.3,45.0,1014.5,16.1,7.4,300,197.05
33.9,15.6,33.0,1014.1,16.1,5.6,360,203.57
35.0,15.0,30.0,1013.8,16.1,9.3,0,208.9
35.6,15.0,29.0,1013.1,16.1,9.3,10,206.79
37.2,13.3,24.0,1012.3,16.1,9.3,0,207.0
38.9,11.1,19.0,1011.0,16.1,14.8,270,211.0
39.4,12.8,20.0,1009.9,16.1,14.8,260,205.21
39.4,11.1,18.0,1009.2,16.1,22.2,310,200.32
39.4,11.1,18.0,1008.9,16.1,22.2,310,176.79
38.3,10.0,18.0,1008.9,16.1,16.7,240,156.31
37.8,8.9,17.0,1008.9,16.1,14.8,250,159.09
37.2,10.6,20.0,1009.4,16.1,9.3,240,162.77
35.6,11.1,22.0,1010.1,16.1,9.3,240,135.21
35.0,11.1,23.0,1010.0,16.1,9.3,260,120.79
35.0,10.0,22.0,1009.8,16.1,13.0,270,104.54
34.4,8.3,20.0,1009.6,16.1,9.3,240,98.32
32.2,10.6,26.0,1009.5,16.1,0.0,0,83.08
33.9,8.9,21.0,1009.3,16.1,11.1,270,70.08
32.8,8.9,23.0,1009.4,16.1,13.0,310,66.93
32.2,8.9,24.0,1010.0,16.1,11.1,300,65.9
31.7,8.9,24.0,1010.6,16.1,9.3,340,117.42
31.7,7.8,22.0,1011.1,16.1,7.4,360,112.41
32.2,8.3,23.0,1011.5,16.1,9.3,320,115.36
33.9,6.7,18.0,1011.6,16.1,5.6,320,114.95
35.6,5.0,15.0,1011.4,16.1,9.3,330,117.43
37.8,4.4,13.0,1011.0,16.1,11.1,0,116.32
39.4,2.2,10.0,1010.4,16.1,11.1,300,117.1
40.0,-0.6,8.0,1009.6,16.1,7.4,280,119.65
41.1,-1.1,7.0,1008.8,16.1,9.3,0,120.05
42.2,0.0,7.0,1007.7,16.1,14.8,230,117.9
42.2,-1.7,6.0,1006.9,16.1,24.1,300,120.59
42.2,-1.7,6.0,1005.9,16.1,29.6,270,119.28
41.7,-3.9,6.0,1005.5,16.1,22.2,270,120.81
41.1,-2.8,6.0,1005.4,16.1,25.9,260,119.05
39.4,-1.7,7.0,1005.6,16.1,13.0,240,86.55
37.8,0.6,10.0,1005.7,16.1,9.3,230,70.72
36.1,1.1,11.0,1006.3,16.1,11.1,240,68.64
36.1,2.2,12.0,1006.1,16.1,13.0,240,67.19
36.1,0.6,11.0,1005.9,16.1,14.8,260,65.98
35.6,1.7,12.0,1005.7,16.1,11.1,290,64.41
32.2,2.8,15.0,1005.3,16.1,7.4,250,66.0
31.1,3.3,17.0,1005.3,16.1,5.6,270,64.81
32.2,2.8,15.0,1006.0,16.1,0.0,0,66.05
30.6,6.1,21.0,1006.3,16.1,9.3,90,64.36
30.6,6.1,21.0,1006.8,16.1,5.6,100,72.67
30.6,7.8,24.0,1007.5,16.1,9.3,90,89.37
31.1,5.0,19.0,1008.2,16.1,9.3,110,135.69
32.8,6.1,19.0,1008.5,16.1,9.3,90,127.87
35.6,5.0,15.0,1008.6,16.1,9.3,100,119.63
38.3,2.8,11.0,1008.4,16.1,9.3,230,121.03
40.6,1.7,9.0,1007.7,16.1,16.7,230,121.0
41.1,1.1,8.0,1006.9,16.1,22.2,270,122.75
81.1,1.7000000000000002,17.0,2015.4,32.2,38.9,580,122.6
40.6,2.8,10.0,1005.5,16.1,13.0,290,124.86
41.7,-0.6,7.0,1004.5,16.1,20.4,300,125.36
41.7,-1.1,7.0,1004.0,16.1,22.2,260,122.29
41.7,-0.6,7.0,1003.8,16.1,24.1,260,122.31
40.6,0.0,8.0,1004.0,16.1,25.9,230,122.65
38.9,4.4,12.0,1004.1,16.1,16.7,240,99.76
37.8,3.3,12.0,1004.8,16.1,16.7,240,91.88
37.2,2.2,11.0,1005.2,16.1,13.0,250,90.51
36.7,5.0,14.0,1005.3,16.1,14.8,270,86.66
35.0,9.4,21.0,1005.4,16.1,14.8,250,84.94
35.0,11.1,23.0,1005.5,16.1,25.9,280,86.61
33.9,11.1,25.0,1005.7,16.1,14.8,290,85.75
32.8,11.7,27.0,1006.0,16.1,13.0,300,84.75
31.7,11.7,29.0,1006.3,16.1,7.4,330,122.05
30.6,12.2,32.0,1006.8,16.1,5.6,0,120.82
30.6,12.8,33.0,1007.4,16.1,0.0,0,116.15
31.7,12.2,30.0,1008.0,16.1,7.4,90,114.59
32.2,12.8,30.0,1008.4,16.1,11.1,120,134.45
33.9,12.2,27.0,1008.7,16.1,14.8,90,185.41
35.6,11.1,22.0,1008.5,16.1,5.6,240,201.27
36.1,10.0,20.0,1008.3,16.1,9.3,290,212.25
38.9,10.0,17.0,1007.6,16.1,9.3,200,215.91
40.0,10.6,17.0,1007.1,16.1,5.6,0,220.18
38.9,10.0,17.0,1006.4,16.1,7.4,290,219.52
40.0,10.0,16.0,1005.7,16.1,14.8,270,224.03
40.6,10.6,16.0,1005.0,16.1,18.5,220,221.03
40.0,11.1,18.0,1004.3,16.1,14.8,280,214.61
40.6,11.1,17.0,1003.7,16.1,18.5,310,194.19
40.0,10.6,17.0,1004.0,16.1,18.5,290,168.79
39.4,11.1,18.0,1004.6,16.1,18.5,280,168.7
38.9,11.1,19.0,1005.1,16.1,16.7,290,166.59
38.3,11.1,19.0,1005.5,16.1,18.5,290,128.26
36.7,13.9,25.0,1006.0,16.1,22.2,260,110.79
36.1,13.9,26.0,1006.1,16.1,22.2,270,106.24
35.0,13.3,27.0,1006.2,16.1,20.4,260,102.3
33.9,13.9,30.0,1006.6,16.1,18.5,260,97.03
33.3,15.0,33.0,1006.7,16.1,20.4,290,82.11
32.8,14.4,33.0,1007.1,16.1,16.7,290,139.57
32.2,14.4,34.0,1007.6,16.1,13.0,290,121.43
31.1,15.0,37.0,1008.3,16.1,0.0,0,117.15
32.2,14.4,34.0,1009.1,16.1,0.0,0,117.61
33.3,14.4,32.0,1009.6,16.1,9.3,360,134.67
34.4,14.4,30.0,1009.7,16.1,0.0,0,184.05
35.0,14.4,29.0,1009.6,16.1,9.3,140,205.18
35.6,13.3,26.0,1009.4,16.1,7.4,0,213.37
37.2,12.8,23.0,1009.2,16.1,5.6,0,217.33
37.8,12.2,21.0,1008.5,16.1,5.6,0,219.57
39.4,12.2,20.0,1007.6,16.1,16.7,300,215.93
39.4,11.1,18.0,1006.6,16.1,7.4,0,219.0
40.6,10.6,16.0,1005.5,16.1,18.5,290,217.21
40.0,10.6,17.0,1005.0,16.1,14.8,290,215.22
39.4,11.7,19.0,1004.8,16.1,11.1,290,189.56
39.4,12.2,20.0,1005.0,16.1,13.0,250,159.28
38.9,12.8,21.0,1006.0,16.1,9.3,210,159.77
38.3,12.8,22.0,1006.6,16.1,13.0,180,161.51
33.3,16.7,37.0,1008.5,6.4,48.2,170,141.84
32.2,16.7,39.0,1009.6,16.1,31.5,160,131.06
32.2,17.2,40.0,1010.3,16.1,14.8,120,128.28
32.2,15.6,37.0,1010.2,16.1,16.7,120,121.13
31.1,16.7,42.0,1010.0,16.1,9.3,120,114.2
31.1,16.1,40.0,1010.7,16.1,13.0,130,99.48
30.6,16.1,41.0,1010.7,16.1,9.3,130,122.78
30.6,16.1,41.0,1010.4,16.1,0.0,0,117.16
31.1,16.1,40.0,1011.1,16.1,9.3,130,115.39
31.1,16.1,40.0,1011.7,16.1,11.1,110,118.68
31.1,16.7,42.0,1012.2,16.1,13.0,140,132.72
32.2,16.7,39.0,1012.6,16.1,9.3,150,176.34
33.3,16.7,37.0,1012.8,16.1,7.4,220,197.86
33.9,16.7,36.0,1012.9,16.1,9.3,240,203.93
34.4,16.7,35.0,1012.8,16.1,5.6,0,209.13
35.0,17.2,34.0,1012.4,16.1,5.6,0,212.59
35.6,17.2,33.0,1011.9,16.1,7.4,260,213.41
37.2,16.1,28.0,1010.6,16.1,24.1,290,210.39
37.2,16.1,28.0,1009.6,16.1,20.4,280,210.08
37.2,16.1,28.0,1009.0,16.1,22.2,310,205.63
37.8,15.6,27.0,1009.5,16.1,18.5,250,187.12
36.7,15.6,28.0,1010.1,16.1,14.8,290,161.44
67.3,31.6,68.0,2025.1,32.2,81.4,150,159.89
32.8,15.0,34.0,1011.9,16.1,18.5,80,159.13
31.7,17.2,42.0,1012.6,16.1,24.1,70,133.88
31.1,16.7,42.0,1012.7,16.1,29.6,70,121.18
31.1,16.7,42.0,1012.7,16.1,14.8,90,119.01
30.6,16.1,41.0,1012.4,16.1,11.1,140,113.46
30.6,16.7,43.0,1012.4,16.1,18.5,60,107.5
30.0,16.7,44.0,1012.1,16.1,9.3,110,93.16
29.4,17.2,48.0,1012.2,16.1,7.4,110,129.43
30.0,17.2,46.0,1012.2,16.1,14.8,60,115.58
29.4,17.8,49.0,1013.2,16.1,13.0,110,113.93
29.4,17.8,49.0,1013.8,16.1,16.7,80,114.83
31.1,17.2,43.0,1014.3,16.1,16.7,80,130.85
33.3,16.1,35.0,1014.3,16.1,16.7,80,177.73
33.9,16.1,34.0,1014.3,16.1,9.3,0,198.22
35.0,16.1,32.0,1013.9,16.1,11.1,0,201.64
36.7,15.6,28.0,1013.4,16.1,9.3,0,210.49
36.7,15.0,27.0,1012.4,16.1,7.4,340,219.0
39.4,15.0,23.0,1011.5,16.1,13.0,140,216.2
40.0,13.3,20.0,1010.6,16.1,11.1,0,212.44
39.4,12.8,20.0,1009.7,16.1,11.1,0,211.57
40.0,11.7,18.0,1008.6,16.1,5.6,0,205.66
39.4,12.8,20.0,1008.5,16.1,0.0,0,191.76
39.4,12.8,20.0,1008.9,16.1,7.4,210,165.15
38.9,12.8,21.0,1009.1,16.1,7.4,240,162.32
38.9,13.3,22.0,1009.9,16.1,7.4,300,159.69
37.8,13.3,23.0,1010.7,16.1,18.5,310,140.99
36.7,14.4,26.0,1010.7,16.1,18.5,330,131.74
36.1,15.0,28.0,1010.8,16.1,7.4,260,126.69
35.0,15.0,30.0,1010.5,16.1,5.6,230,117.7
35.0,15.0,30.0,1010.3,16.1,14.8,260,112.71
33.9,15.0,32.0,1010.4,16.1,13.0,260,101.27
33.3,15.6,34.0,1010.8,16.1,11.1,300,120.5
32.2,15.6,37.0,1011.0,16.1,0.0,0,119.61
31.7,16.1,39.0,1011.3,16.1,7.4,220,113.62
32.8,15.6,35.0,1012.1,16.1,7.4,190,119.02
33.9,15.6,33.0,1012.4,16.1,0.0,0,136.18
35.6,15.0,29.0,1012.2,16.1,9.3,60,176.19
37.2,15.0,26.0,1012.0,16.1,7.4,80,194.49
38.9,14.4,23.0,1011.9,16.1,16.7,160,204.72
40.0,13.9,21.0,1011.1,16.1,14.8,200,207.69
40.6,13.9,20.0,1010.2,16.1,7.4,0,205.25
41.7,13.9,19.0,1009.0,16.1,11.1,290,207.06
42.2,13.3,18.0,1008.5,16.1,14.8,180,210.68
72.2,32.8,61.0,2019.3000000000002,32.2,79.6,70,205.45
31.1,22.2,59.0,1010.9,9.7,13.0,270,194.42
134.4,108.9,370.0,5070.799999999999,18.0,98.2,1000,171.86
83.3,63.9,204.0,3039.5,48.300000000000004,75.9,660,149.99
53.4,43.9,150.0,2027.6999999999998,32.2,29.7,450,148.55
27.8,21.1,67.0,1012.1,16.1,16.7,60,157.24
